5,1,8,2,3,6,0,3,1,3,1,2,0,1,4,2,3,1,1,0,1,1,1,3,0,4,1,0,6,0,2,2,1,3,2,1,4,2,1,0,4,2,0,2,1,1,2,2,2,3,4,2,0,2,2,5,2,0,3,0,3,2,1,0,2,0,1,5,5,5,0,2,9,1,0,1,1,1,1,4,4,4,2,1,1,4,5,2,1,1,2,7,1,1,1,3,7,2,0,6,
5,1,8,2,3,6,0,3,1,3,1,2,0,1,3,3,4,1,1,0,1,1,1,4,0,4,1,0,7,0,2,3,1,3,3,1,4,2,1,0,4,2,0,2,1,1,1,2,2,3,4,2,0,2,2,5,3,0,3,0,3,2,1,0,2,0,1,5,5,5,0,3,10,1,0,1,1,1,1,4,4,4,2,1,1,3,5,2,1,1,2,7,1,1,1,3,8,2,0,6,
5,1,8,2,3,5,0,2,1,3,1,2,0,1,3,3,4,1,1,0,1,1,1,4,0,4,1,0,7,0,2,4,1,3,2,1,4,2,2,0,4,3,0,2,1,1,1,2,2,3,4,2,0,2,3,4,3,0,3,0,3,2,1,0,2,0,1,5,5,6,0,3,10,1,0,1,1,1,1,4,4,4,2,1,1,3,5,2,1,1,3,6,1,1,1,3,8,2,0,6,
5,1,10,2,3,5,0,2,2,3,1,2,0,1,3,3,4,1,1,0,2,1,1,3,0,5,1,0,7,0,2,5,1,3,2,1,5,2,2,0,4,3,0,2,1,1,1,2,2,4,4,2,0,2,3,4,3,0,3,0,3,2,1,0,2,0,1,5,6,7,0,3,11,1,0,1,1,1,1,4,5,4,2,1,1,3,5,2,1,1,2,6,1,1,1,4,8,2,0,6,
4,1,11,2,3,5,0,2,2,3,1,2,0,1,3,3,4,1,1,0,2,1,1,3,0,5,1,0,7,0,2,5,1,4,2,1,5,3,2,0,4,4,0,2,1,1,2,2,2,4,4,2,0,2,3,5,3,0,3,0,3,2,1,0,2,0,1,5,4,7,0,3,12,1,0,1,1,1,1,4,5,4,2,1,1,3,5,2,1,1,2,6,1,1,1,4,7,2,0,7,
4,1,11,2,4,5,0,2,2,3,1,2,0,1,3,3,4,1,1,0,2,1,1,3,0,5,1,0,7,0,2,5,1,5,2,1,7,3,2,0,4,5,0,2,1,1,2,2,2,4,4,2,0,2,3,5,3,0,3,0,3,2,1,0,3,0,1,5,4,7,0,3,12,1,0,2,1,1,1,5,6,4,2,1,1,3,6,2,1,1,3,6,1,1,1,3,7,2,0,7,
4,1,11,2,4,5,0,2,2,3,1,3,0,1,3,3,4,1,1,0,3,1,1,3,0,5,1,0,8,0,2,5,1,5,2,1,7,3,3,0,4,4,0,2,1,1,2,2,2,5,4,2,0,2,2,5,3,0,3,0,3,3,1,0,3,0,1,5,4,7,0,3,12,1,0,2,1,2,2,5,6,4,3,1,1,3,6,2,1,1,2,6,1,1,1,3,7,2,0,7,
5,1,11,2,5,7,0,2,2,3,1,3,0,1,3,4,5,1,1,0,3,1,1,4,0,5,1,0,7,0,2,5,1,6,2,1,7,3,3,0,4,4,0,2,1,1,2,2,2,5,5,2,0,2,3,5,3,0,3,0,3,3,1,0,3,0,1,5,4,8,0,3,11,1,0,2,1,1,2,6,6,3,4,1,1,4,6,3,1,1,3,6,2,1,1,3,7,2,0,7,
5,1,11,2,5,7,0,2,2,3,1,4,0,1,3,4,6,1,1,0,3,1,1,4,0,5,1,0,7,0,2,5,1,5,2,1,7,3,3,0,4,4,0,2,1,1,2,2,2,5,5,2,0,1,3,5,3,0,3,0,3,3,1,0,3,0,1,5,4,8,0,4,11,1,0,2,1,1,2,6,7,3,4,1,1,4,7,3,1,1,3,7,2,2,1,3,7,2,0,7,
6,1,11,2,5,7,0,2,2,3,1,4,0,1,3,4,6,1,1,0,3,1,1,4,0,6,1,0,8,0,2,5,1,4,2,1,7,3,3,0,4,4,0,3,1,1,2,2,2,5,6,2,0,1,3,5,4,0,3,0,4,3,1,0,3,0,1,5,4,8,0,5,11,1,0,3,1,1,2,6,8,3,4,1,1,4,7,3,1,1,5,7,2,2,1,3,7,2,0,7,
8,1,11,2,5,7,0,2,2,3,1,4,0,2,3,4,6,1,1,0,3,1,1,4,0,5,1,0,9,0,2,5,1,4,2,1,7,3,3,0,4,4,0,3,1,1,2,2,2,6,6,2,0,1,4,7,4,0,3,0,4,3,1,0,4,0,1,5,4,8,0,5,12,1,0,4,1,2,2,6,8,3,5,1,1,4,6,3,1,1,5,7,2,2,1,3,7,2,0,9,
8,1,11,2,5,8,0,2,2,3,2,4,0,2,3,4,7,1,1,0,3,1,1,5,0,5,1,0,9,0,3,6,1,4,2,1,7,3,3,0,3,4,0,3,1,0,2,2,2,6,6,2,0,1,4,7,3,0,3,0,4,3,1,0,4,0,1,5,4,9,0,5,12,2,0,5,1,2,4,7,8,3,5,1,1,4,6,3,1,1,5,7,2,1,2,3,7,2,0,9,
10,1,11,2,5,8,0,2,2,5,2,4,0,2,3,4,7,1,1,0,3,1,1,5,0,5,1,0,9,0,4,6,1,4,2,1,7,3,3,0,3,4,0,3,1,0,2,2,2,6,6,2,0,1,5,6,3,0,3,0,5,3,1,0,4,0,1,5,5,8,0,6,12,2,0,4,1,2,4,7,9,3,5,1,1,4,6,3,1,1,5,8,2,1,2,3,8,2,0,9,
10,1,10,2,5,8,0,3,2,5,3,4,0,2,4,4,8,1,2,0,3,1,1,6,0,5,1,0,9,0,4,6,1,5,2,1,7,3,4,0,3,4,0,3,1,0,2,2,3,7,7,3,0,1,5,6,3,0,3,0,5,4,1,0,4,0,1,5,6,8,0,6,12,1,0,4,1,2,4,7,9,3,6,1,1,4,5,3,1,0,4,8,2,1,2,4,8,2,0,9,
12,1,10,2,5,8,0,3,1,4,3,4,0,2,4,4,7,1,2,0,3,1,1,7,0,5,1,0,9,0,4,6,1,5,2,1,7,3,4,0,3,4,0,4,1,0,2,2,3,8,8,3,0,1,5,6,4,0,3,0,5,4,1,0,4,0,1,5,6,8,0,6,11,2,0,3,1,2,4,7,11,3,6,1,1,4,5,4,2,0,4,8,2,1,2,4,8,2,0,10,
12,1,10,2,6,8,0,3,1,4,3,4,0,2,6,4,7,1,2,0,2,1,1,7,0,5,1,0,9,0,3,6,1,6,2,1,7,3,4,0,3,5,0,4,1,0,2,2,4,8,9,3,0,1,5,6,5,0,3,0,5,4,1,0,4,0,1,5,6,9,0,6,11,2,0,3,1,2,4,7,11,4,7,1,1,4,5,4,2,0,4,8,2,1,2,5,8,2,0,9,
12,1,10,2,6,8,0,3,1,4,3,4,0,2,6,4,8,1,2,0,2,1,1,7,0,5,1,0,10,0,4,6,1,6,2,1,7,3,4,0,3,5,0,4,1,0,2,2,4,9,9,3,0,1,5,6,5,0,3,0,5,4,1,0,5,0,1,5,6,9,0,6,13,3,0,3,1,3,4,7,11,4,7,2,1,4,5,4,2,0,4,8,2,1,2,5,8,3,0,10,
14,1,10,2,8,9,0,3,1,4,3,5,0,2,7,4,8,1,2,0,2,1,1,7,0,4,1,0,10,0,4,7,1,6,2,1,7,3,4,0,3,6,0,5,1,0,2,2,4,10,9,3,0,1,5,6,5,0,3,0,6,4,1,0,4,0,1,6,6,9,0,7,15,3,0,3,1,3,4,8,12,4,7,1,1,4,5,4,2,0,4,8,2,1,2,5,7,3,0,10,
14,1,11,2,8,10,0,3,1,4,3,5,0,2,7,5,9,1,2,0,3,1,1,6,0,5,1,0,10,0,4,7,1,7,2,1,8,4,4,0,3,5,0,5,1,0,2,2,5,9,9,3,0,1,6,6,4,0,3,0,6,4,1,0,4,0,1,6,6,9,0,7,18,2,0,3,1,3,4,7,12,4,7,1,1,4,6,4,2,0,4,9,2,1,2,5,7,4,0,10,
16,1,11,2,8,10,0,3,1,5,3,5,0,2,7,5,10,1,2,0,3,1,1,6,0,5,1,0,11,0,4,7,1,7,3,1,8,4,4,0,3,5,0,6,1,0,3,2,5,9,9,3,0,1,7,6,4,0,3,0,6,5,1,0,4,0,1,6,6,9,0,7,19,2,0,4,1,3,4,7,12,4,7,1,1,4,5,6,2,0,6,9,2,1,2,5,7,4,0,10,
17,1,12,2,10,10,0,3,1,4,3,5,0,2,8,5,11,1,2,0,3,1,1,6,0,6,1,0,11,0,4,8,1,7,3,1,9,4,4,0,3,5,0,5,1,0,2,3,5,9,9,3,0,1,7,6,4,0,3,0,6,6,1,0,4,0,1,6,7,9,0,7,18,2,0,4,1,3,4,7,11,5,7,1,1,4,5,6,2,0,6,8,2,1,2,5,7,4,0,11,
18,1,13,2,11,12,0,3,1,4,3,5,0,2,9,5,11,1,2,0,4,1,1,6,0,6,1,0,11,0,4,8,1,8,3,1,7,4,5,0,3,6,0,5,1,0,3,4,5,10,9,3,0,1,8,7,4,0,3,0,6,6,1,0,4,0,1,6,7,9,0,8,19,2,0,4,1,4,4,8,12,5,6,1,1,4,5,6,2,0,6,8,2,1,2,5,9,4,0,12,
18,1,10,1,12,12,0,3,1,4,3,5,0,2,10,6,12,1,2,0,4,1,1,6,0,7,1,0,11,0,4,9,1,8,3,1,6,4,5,0,3,6,0,5,1,0,4,4,5,11,10,3,0,2,9,7,4,0,3,0,5,6,1,0,4,0,1,6,7,10,0,8,20,2,0,4,1,4,5,8,14,6,6,2,1,4,5,6,2,0,6,11,2,1,2,4,9,4,0,12,
18,1,11,1,12,12,0,3,2,5,3,6,0,2,12,6,12,1,2,0,4,1,1,7,0,7,1,0,12,0,4,9,1,8,3,1,6,4,5,0,4,6,0,5,1,0,4,4,6,11,10,3,0,2,10,6,4,0,4,0,5,7,1,0,4,0,1,6,7,11,0,9,20,2,0,4,1,3,5,8,13,6,6,3,1,4,5,5,2,0,7,12,2,1,2,5,10,4,0,12,
19,1,11,1,12,11,0,3,2,6,3,6,0,2,13,6,13,1,2,0,4,1,1,7,0,7,1,0,13,0,4,9,1,8,4,1,6,4,5,0,3,7,0,7,1,0,4,4,6,12,10,3,0,2,10,6,4,0,4,0,6,7,1,0,5,0,1,6,7,11,0,10,21,2,0,4,1,3,5,8,13,6,5,3,1,4,5,5,3,0,7,14,2,1,3,5,10,3,0,12,
20,1,10,1,13,11,0,2,2,7,3,6,0,2,14,6,13,1,3,0,3,1,2,7,0,7,1,0,15,0,4,9,1,8,4,1,7,4,7,0,3,8,0,8,1,0,3,4,5,13,10,3,0,3,11,7,6,0,4,0,6,7,1,0,5,0,1,6,7,12,0,10,22,2,0,3,2,3,5,8,15,6,6,3,1,4,5,5,3,0,7,15,2,1,3,5,10,3,0,12,
22,1,10,1,13,10,0,2,2,7,4,6,0,2,13,6,13,1,3,0,3,1,1,7,0,7,1,0,16,0,4,9,1,8,3,1,7,4,7,0,3,9,0,10,1,0,3,4,5,13,9,3,0,3,11,8,8,0,4,0,6,7,1,0,5,0,1,7,7,12,0,11,24,3,0,3,2,3,5,9,17,6,6,3,1,4,5,5,3,0,7,14,2,1,3,5,10,3,0,14,
21,1,10,1,14,10,0,2,2,7,5,6,0,2,13,6,13,1,3,0,3,1,1,6,0,8,1,0,16,0,4,9,2,9,4,1,9,4,7,0,4,10,0,10,1,0,3,5,5,12,9,3,0,3,11,8,8,0,5,0,7,7,1,0,5,0,1,7,7,12,0,12,24,4,0,3,2,3,5,10,18,6,6,3,1,4,5,5,3,0,7,14,2,1,3,5,9,3,0,15,
23,1,10,1,14,10,0,3,2,7,5,6,0,2,13,6,14,1,3,0,3,1,2,7,0,8,1,0,16,0,4,9,2,10,3,1,9,5,7,0,4,10,0,10,1,0,3,5,5,11,9,3,0,3,11,8,8,0,4,0,6,7,1,0,5,0,1,8,7,12,0,11,24,5,0,3,2,3,5,11,18,6,6,3,1,5,5,5,3,0,8,14,2,1,4,6,10,3,0,15,
21,1,11,1,14,11,0,3,1,7,6,6,0,2,14,6,14,1,3,0,5,1,2,7,0,9,1,0,16,0,4,9,2,9,3,1,9,5,7,0,5,10,0,10,1,0,3,4,5,13,9,3,0,3,11,8,8,0,4,0,8,7,1,0,5,0,2,8,7,12,0,11,25,7,0,3,2,3,5,12,17,6,6,3,1,5,6,5,3,0,8,14,2,1,4,6,10,3,0,15,
21,1,11,1,14,11,0,3,1,8,8,6,0,2,13,6,14,1,3,0,5,1,2,7,0,10,1,0,15,0,4,9,2,10,3,1,8,5,7,0,5,11,0,10,1,0,3,4,5,15,10,3,0,3,10,8,8,0,4,0,8,7,1,0,6,0,2,8,8,14,0,11,25,7,0,3,2,3,4,12,19,8,7,3,1,6,6,5,4,0,8,15,2,1,4,6,10,3,0,16,
21,1,12,1,14,11,0,3,1,9,8,5,0,2,13,6,14,1,3,0,5,1,2,6,0,9,1,0,15,0,4,9,2,10,4,1,8,5,8,0,6,12,0,11,1,0,3,5,6,15,11,3,0,3,11,8,8,0,3,0,8,7,1,0,6,0,2,8,8,14,0,11,26,6,0,3,2,3,5,13,20,8,7,3,1,6,7,5,4,0,8,16,1,1,4,6,9,3,0,16,
24,1,12,1,15,11,0,3,1,10,9,5,0,2,14,6,14,1,4,0,5,1,2,6,0,9,1,0,15,0,4,9,2,11,4,1,8,5,8,0,5,12,0,12,1,0,3,4,6,16,12,3,0,3,12,8,6,0,4,0,8,7,1,0,6,0,2,9,7,13,0,12,26,6,0,3,2,3,5,14,20,8,7,3,1,7,7,5,4,0,8,16,1,1,4,6,10,3,0,15,
24,1,11,1,16,11,0,3,1,10,9,6,0,2,12,6,14,1,4,0,5,1,2,6,0,9,1,0,15,0,4,10,2,10,4,1,9,5,8,0,5,12,0,12,1,0,3,4,8,16,11,4,0,3,12,8,7,0,4,0,9,7,1,0,7,0,2,9,7,14,0,11,27,5,0,3,2,3,6,13,18,8,8,3,1,7,6,6,4,0,9,17,1,1,4,6,12,3,0,15,
25,1,11,2,16,11,0,3,1,10,9,6,0,2,12,6,14,1,3,0,5,1,2,6,0,10,1,0,16,0,5,11,2,11,4,1,9,5,8,0,5,12,0,14,1,0,3,4,9,17,12,4,0,3,13,8,7,0,4,0,9,7,1,0,7,0,2,9,7,14,0,14,29,5,0,3,2,4,7,13,20,8,7,3,1,7,6,5,4,0,9,18,1,1,4,6,14,3,0,15,
26,1,11,2,15,11,0,3,1,11,9,6,0,2,13,6,14,1,3,0,5,1,2,6,0,10,1,0,17,0,4,10,2,12,4,1,10,6,7,0,5,12,0,14,1,0,3,4,9,16,12,5,0,3,13,9,7,0,4,0,9,7,1,0,7,0,2,11,8,17,0,14,28,5,0,4,2,4,7,13,21,9,7,3,2,7,6,6,4,0,9,19,1,1,4,6,14,3,0,15,
27,1,10,2,15,11,0,3,1,12,9,6,0,2,13,6,14,1,3,0,5,1,2,6,0,11,1,0,21,0,3,10,2,13,5,1,10,6,8,0,5,11,0,15,1,0,3,4,11,15,13,5,0,4,14,10,8,0,4,0,9,7,1,0,9,0,2,10,8,17,0,16,29,5,0,4,2,4,7,13,24,9,6,4,2,7,6,6,4,0,10,18,1,1,4,6,15,3,0,16,
26,2,10,2,16,11,0,3,1,12,9,6,0,2,14,5,15,1,3,0,5,2,3,6,0,11,1,0,22,0,3,11,2,13,5,1,10,6,9,0,5,11,0,14,1,0,3,5,11,17,13,5,0,3,14,11,8,0,5,0,10,7,1,0,9,0,2,10,8,17,0,16,29,5,0,4,2,4,7,13,23,10,7,4,2,7,6,7,4,0,10,18,1,1,5,8,15,3,0,16,
29,2,10,2,17,11,0,3,1,12,9,6,0,2,15,5,13,1,4,0,5,2,3,6,0,11,1,0,23,0,3,10,2,14,5,1,10,6,10,0,7,12,0,14,1,0,3,5,12,18,13,5,0,3,14,11,8,0,6,0,11,7,1,0,9,0,2,10,8,18,0,15,30,5,0,4,2,4,7,13,23,11,6,4,3,7,6,7,4,0,10,19,1,1,5,7,16,3,0,17,
29,2,11,2,17,12,0,3,1,13,9,5,0,2,15,5,13,1,4,0,5,2,3,7,0,12,1,0,25,0,3,10,2,16,5,1,12,6,10,0,8,12,0,16,1,0,4,4,14,20,13,6,0,3,16,14,8,0,6,0,12,7,1,0,9,0,2,12,7,18,0,15,30,5,0,3,2,4,7,13,24,9,7,4,3,8,6,7,4,0,10,20,1,1,5,7,16,3,0,17,
30,2,11,2,17,13,0,4,1,13,10,6,0,2,16,5,16,1,4,0,5,2,4,8,0,12,1,0,24,0,3,11,2,16,6,1,12,6,9,0,8,11,0,15,1,0,3,4,15,22,14,8,0,3,18,15,8,0,6,0,13,8,1,0,9,0,2,12,7,20,0,15,30,5,0,3,2,4,7,13,25,9,7,4,3,8,7,7,4,0,10,20,1,1,6,7,16,3,0,18,
30,2,13,2,19,13,0,5,1,14,11,5,0,3,16,5,15,1,4,0,5,2,4,9,0,12,1,0,24,0,3,11,3,16,6,1,13,6,9,0,9,12,0,18,1,0,3,3,16,22,16,9,0,4,18,15,7,0,6,0,13,8,1,0,10,0,2,13,7,22,0,18,30,5,0,3,2,4,7,13,26,10,7,4,4,8,7,7,4,0,10,20,0,1,7,7,16,3,0,18,
31,2,14,2,18,14,0,4,1,15,11,6,0,3,16,5,15,1,4,0,5,2,4,10,0,12,1,0,24,0,3,11,3,16,6,1,14,6,9,0,9,13,0,18,1,0,3,3,16,23,18,10,0,4,17,16,7,0,6,0,14,8,1,0,10,0,3,15,7,22,0,18,32,5,0,3,2,5,7,15,27,10,6,4,4,8,7,7,4,0,10,20,0,1,7,8,17,3,0,17,
32,2,14,2,19,16,0,4,1,13,11,6,0,3,16,6,16,1,4,0,7,2,5,10,0,12,1,0,24,0,3,12,3,16,6,1,14,7,9,0,10,14,0,18,2,0,3,3,16,24,18,10,0,5,17,17,7,0,7,0,16,10,1,0,10,0,3,16,7,21,0,20,34,5,0,3,2,5,7,15,29,10,6,4,4,8,7,8,4,0,13,19,0,1,7,9,17,3,0,18,
32,2,14,2,18,17,0,4,1,13,12,6,0,2,16,5,15,1,4,0,7,4,5,10,0,11,1,0,23,0,4,12,3,15,5,1,14,7,10,0,11,15,0,18,2,0,3,3,16,25,19,10,0,5,17,17,8,0,7,0,16,10,1,0,10,0,4,16,8,24,0,20,34,5,0,3,1,5,7,15,30,10,6,5,5,9,8,8,4,0,12,19,0,1,7,8,17,3,0,19,
33,2,16,1,19,17,0,4,1,15,12,6,0,2,16,5,17,1,4,0,7,4,5,10,0,10,1,0,23,0,4,13,3,15,5,1,15,8,10,0,11,15,0,16,2,0,3,3,16,26,20,11,0,5,17,18,10,0,7,0,17,10,1,0,11,0,5,17,8,24,0,22,38,5,0,3,1,5,7,17,31,10,6,6,5,9,8,8,5,0,12,20,0,1,7,8,18,3,0,19,
34,2,17,1,19,17,0,5,1,16,12,7,0,2,17,5,16,1,4,0,7,4,5,10,0,10,1,0,25,0,5,14,3,13,6,1,17,8,10,0,11,16,0,16,2,0,3,4,18,28,20,11,0,5,19,18,11,0,7,0,17,12,1,0,11,0,6,17,8,23,0,23,37,5,0,4,1,5,7,17,32,10,7,6,5,11,9,8,5,0,12,20,0,2,8,8,18,3,0,21,
33,2,17,1,19,17,0,5,1,18,10,7,0,2,18,5,16,1,4,0,7,4,5,9,0,9,1,0,26,0,5,16,3,13,6,1,18,9,10,0,11,15,0,16,3,0,3,4,18,28,20,11,0,5,20,19,11,0,7,0,19,12,1,0,11,0,6,17,8,23,0,24,37,5,0,4,1,5,6,17,32,11,7,6,5,11,9,8,6,0,13,21,0,2,8,10,18,3,0,20,
34,2,17,1,23,17,0,5,2,16,10,7,0,2,20,6,16,2,4,0,7,4,5,10,0,9,1,0,28,0,5,16,5,13,6,1,16,9,10,0,11,17,0,16,3,0,3,6,18,29,21,11,0,5,20,22,12,0,7,0,19,12,1,0,12,0,6,17,9,23,0,26,39,6,0,5,1,5,6,17,34,11,8,6,6,12,8,8,7,0,13,22,0,2,8,11,18,3,0,20,
36,2,17,1,23,16,0,5,2,16,10,7,0,2,21,6,16,1,4,0,7,4,5,10,0,9,1,0,29,0,6,16,5,14,6,2,16,9,10,0,13,17,0,16,3,0,4,5,19,29,21,12,0,5,20,22,12,0,8,0,19,13,1,0,13,0,6,16,9,23,0,28,40,7,0,5,1,6,7,18,35,11,9,8,7,13,8,9,7,0,13,22,0,2,8,11,20,3,0,20,
38,2,17,1,22,17,0,5,2,16,10,8,0,2,22,7,17,1,4,0,7,3,5,10,0,9,1,0,29,0,6,16,5,14,6,2,15,9,10,0,14,17,0,17,4,0,4,5,20,29,21,13,0,5,20,23,12,0,8,0,21,13,1,0,14,0,6,16,10,25,0,29,41,7,0,6,1,7,7,19,38,11,10,8,7,13,8,9,7,0,14,22,0,2,8,11,21,3,0,23,
37,3,18,1,21,17,0,5,2,15,10,9,0,2,22,5,17,1,4,0,7,3,5,10,0,9,1,0,30,0,7,16,5,14,6,2,16,9,10,0,15,17,0,17,4,0,5,6,21,29,23,13,0,6,22,22,12,0,8,0,23,13,1,0,15,0,6,16,10,28,0,28,40,7,0,6,1,9,7,19,39,10,10,9,7,14,9,9,7,0,15,22,0,2,8,12,22,3,0,23,
